random_id,participant_id,condition,first_question_page,Q0,Q1,Q2,Q3,age,gender,manipulation_check_question_order,justin_question_order,nate_question_order,likert_question,likert_response
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",justin.conflicted,7
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",justin.deep,6
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",justin.principles,6
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",justin.calm,7
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",justin.upset,1
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",nate.far,7
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",nate.standards,5
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",nate.certain,6
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",nate.reservations,5
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",nate.conflicted,1
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",nate.deep,7
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",nate.principles,5
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",nate.calm,2
prh3t0pubsx,axolotl,moral,nate,seeing how morality is perceived and judged by others ,Nate (aka the guy who took forever to choose) ,Hundreds of dollars is a lot of money....,no ,21,Female,"[1,0]","[5,0,6,3,4,7,1,8,2]","[6,7,5,4,1,0,2,8,3]",nate.upset,1
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",manipulation_check_nate,4
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",manipulation_check_justin,7
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",justin.far,1
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",justin.standards,7
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",justin.certain,1
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",justin.reservations,1
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",justin.conflicted,7
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",justin.deep,6
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",justin.principles,7
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",justin.calm,7
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",justin.upset,1
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",nate.far,5
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",nate.standards,7
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",nate.certain,2
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",nate.reservations,6
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",nate.conflicted,1
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",nate.deep,6
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",nate.principles,6
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",nate.calm,6
prrckg2mafh,moose,moral,justin,I think the experiment was about how people rate one's rating of moral character based on how quickly they act.,Nate,"I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well.",,21,Male,"[0,1]","[3,5,8,2,0,1,4,7,6]","[3,6,1,5,8,0,2,4,7]",nate.upset,1
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",manipulation_check_nate,1
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",manipulation_check_justin,7
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",justin.far,1
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",justin.standards,1
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",justin.certain,1
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",justin.reservations,1
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",justin.conflicted,7
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",justin.deep,7
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",justin.principles,1
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",justin.calm,1
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",justin.upset,7
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",nate.far,3
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",nate.standards,1
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",nate.certain,1
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",nate.reservations,7
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",nate.conflicted,3
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",nate.deep,7
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",nate.principles,1
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",nate.calm,5
prycaqwgm2z,falcon,immoral,justin,Understand morality,"Nate, I would think more about a decision", I would think more about a decision,no,19,Female,"[1,0]","[7,2,6,8,4,3,0,5,1]","[5,2,8,4,7,3,1,6,0]",nate.upset,1
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",manipulation_check_nate,3
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",manipulation_check_justin,6
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",justin.far,5
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",justin.standards,5
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",justin.certain,2
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",justin.reservations,4
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",justin.conflicted,5
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",justin.deep,3
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",justin.principles,4
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",justin.calm,4
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",justin.upset,4
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",nate.far,5
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",nate.standards,4
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",nate.certain,5
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",nate.reservations,5
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",nate.conflicted,3
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",nate.deep,3
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",nate.principles,4
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",nate.calm,5
psv1e7tuvdz,leopard,moral,justin,If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good ,Nate,There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually,n/a,22,Male,"[0,1]","[2,4,7,5,3,6,1,0,8]","[6,7,1,0,4,5,2,3,8]",nate.upset,5
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",manipulation_check_nate,5
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",manipulation_check_justin,5
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",justin.far,6
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",justin.standards,4
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",justin.certain,6
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",justin.reservations,7
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",justin.conflicted,7
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",justin.deep,7
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",justin.principles,4
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",justin.calm,6
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",justin.upset,4
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",nate.far,4
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",nate.standards,4
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",nate.certain,4
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",nate.reservations,4
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",nate.conflicted,4
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",nate.deep,4
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",nate.principles,4
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",nate.calm,4
ptwd2r0rpo0,antelope,moral,nate,relationship between nate or justin ,nate ,,,21,Male,"[1,0]","[1,7,0,8,2,4,3,6,5]","[8,0,6,1,2,3,7,4,5]",nate.upset,4
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",manipulation_check_nate,2
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",manipulation_check_justin,7
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",justin.far,1
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",justin.standards,6
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",justin.certain,1
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",justin.reservations,2
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",justin.conflicted,6
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",justin.deep,6
